SelectionID,ObjectID,time_begin,time_end,Type,Depth
277,27610,,,,
277,27605,,,,
277,27606,,,,
277,27582,,,,
277,27583,,,,
277,27584,,,,
277,27585,,,,
277,27586,,,,
277,27587,,,,
277,27588,,,,
277,27589,,,,
277,27590,,,,
277,27591,,,,
277,27592,,,,
277,27593,,,,
277,27594,,,,
277,27595,,,,
277,27596,,,,
277,27597,,,,
277,27598,,,,
277,27599,,,,
277,27600,,,,
277,27601,,,,
277,27602,,,,
277,27603,,,,
277,27604,,,,
277,27907,,,,
277,27908,,,,
277,27909,,,,
277,27687,,,,
277,27688,,,,
277,27689,,,,
277,27690,,,,
277,27881,,,,
277,27882,,,,
277,27883,,,,
277,27884,,,,
277,27885,,,,
277,27886,,,,
277,27887,,,,
277,27877,,,,
277,27878,,,,
277,27879,,,,
277,27880,,,,
277,27611,,,,
277,27612,,,,
277,27613,,,,
277,27614,,,,
277,27615,,,,
277,27616,,,,
277,27617,,,,
277,27618,,,,
277,27619,,,,
277,27620,,,,
277,27621,,,,
277,27622,,,,
277,27623,,,,
277,27624,,,,
277,27625,,,,
277,27888,,,,
277,27889,,,,
277,27890,,,,
277,27891,,,,
277,27892,,,,
277,27626,,,,
277,27627,,,,
277,27628,,,,
277,27629,,,,
277,27630,,,,
277,27631,,,,
277,27632,,,,
277,27633,,,,
277,27634,,,,
277,27635,,,,
277,27636,,,,
277,27637,,,,
277,27691,,,,
277,27692,,,,
277,27693,,,,
277,27694,,,,
277,27695,,,,
277,27638,,,,
277,27639,,,,
277,27640,,,,
277,27641,,,,
277,27642,,,,
277,27643,,,,
277,27644,,,,
277,27696,,,,
277,27697,,,,
277,27698,,,,
277,27699,,,,
277,27700,,,,
277,27701,,,,
277,27702,,,,
277,27703,,,,
277,27704,,,,
277,27705,,,,
277,27706,,,,
277,27707,,,,
277,27645,,,,
277,27646,,,,
277,27647,,,,
277,27648,,,,
277,27649,,,,
277,27650,,,,
277,27708,,,,
277,27709,,,,
277,27710,,,,
277,27711,,,,
277,27712,,,,
277,27713,,,,
277,27714,,,,
277,27715,,,,
277,27716,,,,
277,27717,,,,
277,27718,,,,
277,27719,,,,
277,27720,,,,
277,27721,,,,
277,27722,,,,
277,27723,,,,
277,27673,,,,
277,27674,,,,
277,27675,,,,
277,27676,,,,
277,27677,,,,
277,27678,,,,
277,27679,,,,
277,27651,,,,
277,27652,,,,
277,27653,,,,
277,27654,,,,
277,27655,,,,
277,27724,,,,
277,27725,,,,
277,27726,,,,
277,27727,,,,
277,27728,,,,
277,27729,,,,
277,27730,,,,
277,27731,,,,
277,27732,,,,
277,27733,,,,
277,27734,,,,
277,27735,,,,
277,27736,,,,
277,27737,,,,
277,27680,,,,
277,27681,,,,
277,27682,,,,
277,27683,,,,
277,27684,,,,
277,4433,,,,
277,4434,,,,
277,4435,,,,
277,4430,,,,
277,4431,,,,
277,4432,,,,
277,4459,,,,
277,4460,,,,
277,4461,,,,
277,4457,,,,
277,4458,,,,
277,4167,,,,
277,4168,,,,
277,4169,,,,
277,4170,,,,
277,4215,,,,
277,4216,,,,
277,4217,,,,
277,4218,,,,
277,4219,,,,
277,4220,,,,
277,4221,,,,
277,4222,,,,
277,4223,,,,
277,4224,,,,
277,4266,,,,
277,4267,,,,
277,4423,,,,
277,4424,,,,
277,4425,,,,
277,4426,,,,
277,4427,,,,
277,4428,,,,
277,4429,,,,
277,4417,,,,
277,4418,,,,
277,4419,,,,
277,4420,,,,
277,4179,,,,
277,4180,,,,
277,4181,,,,
277,4182,,,,
277,4183,,,,
277,4184,,,,
277,4185,,,,
277,4186,,,,
277,4187,,,,
277,4188,,,,
277,4189,,,,
277,4190,,,,
277,4225,,,,
277,4226,,,,
277,4227,,,,
277,4228,,,,
277,4229,,,,
277,4230,,,,
277,4231,,,,
277,4232,,,,
277,4203,,,,
277,4204,,,,
277,4205,,,,
277,4206,,,,
277,4207,,,,
277,4390,,,,
277,4391,,,,
277,4392,,,,
277,4393,,,,
277,4394,,,,
277,4406,,,,
277,4407,,,,
277,4408,,,,
277,4191,,,,
277,4192,,,,
277,4398,,,,
277,4399,,,,
277,4400,,,,
277,4401,,,,
277,4402,,,,
277,4403,,,,
277,3507,,,,
277,3508,,,,
277,3509,,,,
277,3510,,,,
277,3511,,,,
277,3512,,,,
277,3513,,,,
277,3514,,,,
277,3515,,,,
277,3516,,,,
277,3517,,,,
277,4378,,,,
277,4379,,,,
277,4380,,,,
277,4381,,,,
277,4382,,,,
277,4383,,,,
277,4384,,,,
277,4385,,,,
277,4386,,,,
277,4387,,,,
277,4388,,,,
277,4389,,,,
277,3488,,,,
277,3489,,,,
277,3490,,,,
277,3491,,,,
277,3492,,,,
277,3493,,,,
277,3486,,,,
277,3487,,,,
277,3473,,,,
277,3474,,,,
277,3475,,,,
277,3476,,,,
277,3477,,,,
277,3478,,,,
277,3479,,,,
277,3480,,,,
277,3481,,,,
277,3482,,,,
277,3483,,,,
277,3484,,,,
277,3485,,,,
277,27191,,,,
277,27192,,,,
277,27193,,,,
277,27194,,,,
277,27195,,,,
277,27196,,,,
277,27197,,,,
277,27198,,,,
277,27199,,,,
277,27200,,,,
277,27201,,,,
277,27124,,,,
277,27125,,,,
277,27126,,,,
277,27127,,,,
277,27211,,,,
277,27212,,,,
277,27213,,,,
277,27214,,,,
277,27215,,,,
277,27216,,,,
277,27104,,,,
277,27105,,,,
277,27106,,,,
277,27107,,,,
277,27108,,,,
277,27109,,,,
277,27110,,,,
277,27111,,,,
277,27112,,,,
277,27113,,,,
277,27114,,,,
277,27115,,,,
277,27116,,,,
277,27300,,,,
277,27301,,,,
277,27302,,,,
277,27303,,,,
277,27304,,,,
277,27305,,,,
277,27306,,,,
277,27307,,,,
277,27308,,,,
277,27100,,,,
277,27101,,,,
277,27102,,,,
277,27103,,,,
277,43082,,,,
277,43083,,,,
277,43084,,,,
277,43085,,,,
277,43127,,,,
277,43128,,,,
277,43129,,,,
277,43130,,,,
277,43131,,,,
277,43132,,,,
277,43133,,,,
277,43134,,,,
277,39819,,,,
277,39820,,,,
277,39821,,,,
277,39822,,,,
277,24184,,,,
277,24185,,,,
277,24186,,,,
277,24187,,,,
277,24188,,,,
277,24189,,,,
277,24190,,,,
277,24191,,,,
277,24192,,,,
277,24193,,,,
277,24194,,,,
277,24195,,,,
277,24196,,,,
277,24253,,,,
277,24254,,,,
277,24255,,,,
277,24256,,,,
277,24257,,,,
277,24258,,,,
277,24259,,,,
277,24260,,,,
277,24261,,,,
277,24262,,,,
277,24263,,,,
277,24264,,,,
277,24265,,,,
277,24266,,,,
277,24267,,,,
277,24268,,,,
277,24269,,,,
277,24270,,,,
277,24271,,,,
277,24272,,,,
277,24273,,,,
277,24274,,,,
277,43550,,,,
277,43551,,,,
277,43552,,,,
277,43553,,,,
277,43554,,,,
277,43555,,,,
277,43556,,,,
277,43557,,,,
277,43358,,,,
277,43359,,,,
277,43360,,,,
277,43361,,,,
277,43362,,,,
277,43363,,,,
277,42924,,,,
277,42925,,,,
277,42926,,,,
277,42927,,,,
277,40368,,,,
277,40369,,,,
277,40370,,,,
277,40371,,,,
277,40372,,,,
277,4376,,,,
277,4377,,,,
277,3086,,,,
277,3087,,,,
277,3274,,,,
277,3275,,,,
277,3276,,,,
277,3277,,,,
277,43069,,,,
277,43070,,,,
277,4367,,,,
277,4368,,,,
277,4369,,,,
277,4370,,,,
277,4371,,,,
277,43057,,,,
277,43058,,,,
277,4357,,,,
277,4358,,,,
277,4359,,,,
277,4360,,,,
277,4361,,,,
277,4362,,,,
277,4372,,,,
277,4373,,,,
277,4374,,,,
277,4375,,,,
277,4354,,,,
277,4355,,,,
277,4356,,,,
277,199,,,,
277,200,,,,
277,4346,,,,
277,4347,,,,
277,4348,,,,
277,4349,,,,
277,4350,,,,
277,4351,,,,
277,4352,,,,
277,4353,,,,
277,3207,,,,
277,3208,,,,
277,3209,,,,
277,3210,,,,
277,3211,,,,
277,3212,,,,
277,3213,,,,
277,3214,,,,
277,3215,,,,
277,3216,,,,
277,3217,,,,
277,3218,,,,
277,3219,,,,
277,3220,,,,
277,42847,,,,
277,42848,,,,
277,42849,,,,
277,42850,,,,
277,42851,,,,
277,42852,,,,
277,42853,,,,
277,42854,,,,
277,42855,,,,
277,42856,,,,
277,42857,,,,
277,42858,,,,
277,42859,,,,
277,42860,,,,
277,3199,,,,
277,3200,,,,
277,3201,,,,
277,3202,,,,
277,3203,,,,
277,3204,,,,
277,3205,,,,
277,3206,,,,
277,43349,,,,
277,43350,,,,
277,43351,,,,
277,43352,,,,
277,43353,,,,
277,43354,,,,
277,43355,,,,
277,43356,,,,
277,43357,,,,
277,274,,,,
277,275,,,,
277,42948,,,,
277,42949,,,,
277,3184,,,,
277,3185,,,,
277,3186,,,,
277,3187,,,,
277,3188,,,,
277,3189,,,,
277,3190,,,,
277,3191,,,,
277,3192,,,,
277,3193,,,,
277,3194,,,,
277,3195,,,,
277,3196,,,,
277,3197,,,,
277,3198,,,,
277,43336,,,,
277,43337,,,,
277,43338,,,,
277,43339,,,,
277,43340,,,,
277,43341,,,,
277,43342,,,,
277,43343,,,,
277,43344,,,,
277,43345,,,,
277,43346,,,,
277,43347,,,,
277,43348,,,,
277,43370,,,,
277,43371,,,,
277,42658,,,,
277,42659,,,,
277,42660,,,,
277,42661,,,,
277,42662,,,,
277,41663,,,,
277,41664,,,,
277,25254,,,,
277,25255,,,,
277,40336,,,,
277,40337,,,,
277,40338,,,,
277,40339,,,,
277,40340,,,,
277,40341,,,,
277,40342,,,,
277,40343,,,,
277,40344,,,,
277,39691,,,,
277,39692,,,,
277,39696,,,,
277,39697,,,,
277,39698,,,,
277,39699,,,,
277,40226,,,,
277,40227,,,,
277,40228,,,,
277,40229,,,,
277,37333,,,,
277,37334,,,,
277,37335,,,,
277,37336,,,,
277,37337,,,,
277,37338,,,,
277,37339,,,,
277,37340,,,,
277,40230,,,,
277,40231,,,,
277,40232,,,,
277,38472,,,,
277,38473,,,,
277,38474,,,,
277,17366,,,,
277,17367,,,,
277,38754,,,,
277,38755,,,,
277,38489,,,,
277,38490,,,,
277,38491,,,,
277,38492,,,,
277,38493,,,,
277,38487,,,,
277,38488,,,,
277,44353,,,,
277,44354,,,,
277,44355,,,,
277,44356,,,,
277,44357,,,,
277,44358,,,,
277,44359,,,,
277,44360,,,,
277,44361,,,,
277,41562,,,,
277,41563,,,,
277,41564,,,,
277,41565,,,,
277,41566,,,,
277,41567,,,,
277,41568,,,,
277,41569,,,,
277,41570,,,,
277,41447,,,,
277,41448,,,,
277,41449,,,,
277,41450,,,,
277,41451,,,,
277,41452,,,,
277,43097,,,,
277,43568,,,,
277,43569,,,,
277,43570,,,,
277,43571,,,,
277,43572,,,,
277,43573,,,,
277,41634,,,,
277,41635,,,,
277,41636,,,,
277,41637,,,,
277,41638,,,,
277,41639,,,,
277,41640,,,,
277,41641,,,,
277,41642,,,,
277,41643,,,,
277,41644,,,,
277,41645,,,,
277,42634,,,,
277,42635,,,,
277,42636,,,,
277,42637,,,,
277,39823,,,,
277,39824,,,,
277,39825,,,,
277,39826,,,,
277,41183,,,,
277,41184,,,,
277,41185,,,,
277,41186,,,,
277,41187,,,,
277,41188,,,,
277,41189,,,,
277,41190,,,,
277,41191,,,,
277,41192,,,,
277,41193,,,,
277,41194,,,,
277,41195,,,,
277,41196,,,,
277,41197,,,,
277,41198,,,,
277,41199,,,,
277,41200,,,,
277,41201,,,,
277,41202,,,,
277,41313,,,,
277,41314,,,,
277,41315,,,,
277,41316,,,,
277,41317,,,,
277,41318,,,,
277,41319,,,,
277,41320,,,,
277,41321,,,,
277,41322,,,,
277,41323,,,,
277,41324,,,,
277,41325,,,,
277,41326,,,,
277,41327,,,,
277,41328,,,,
277,41329,,,,
277,41330,,,,
277,41331,,,,
277,41332,,,,
277,41333,,,,
277,41334,,,,
277,41335,,,,
277,41336,,,,
277,41237,,,,
277,41238,,,,
277,41239,,,,
277,41240,,,,
277,41241,,,,
277,41242,,,,
277,41243,,,,
277,41244,,,,
277,41245,,,,
277,41246,,,,
277,41247,,,,
277,41248,,,,
277,41249,,,,
277,41250,,,,
277,41251,,,,
277,41252,,,,
277,41253,,,,
277,41254,,,,
277,41255,,,,
277,41256,,,,
277,41453,,,,
277,41454,,,,
277,41455,,,,
277,41456,,,,
277,41457,,,,
277,41458,,,,
277,41459,,,,
277,41460,,,,
277,41553,,,,
277,41554,,,,
277,41555,,,,
277,41556,,,,
277,41557,,,,
277,41558,,,,
277,41559,,,,
277,41560,,,,
277,41561,,,,
277,44174,,,,
277,44175,,,,
277,44176,,,,
277,44177,,,,
277,44178,,,,
277,44179,,,,
277,44180,,,,
277,44181,,,,
277,44182,,,,
277,44183,,,,
277,44184,,,,
277,44185,,,,
277,44186,,,,
277,44265,,,,
277,44266,,,,
277,44267,,,,
277,44268,,,,
277,43420,,,,
277,43421,,,,
277,43422,,,,
277,43423,,,,
277,43424,,,,
277,43425,,,,
277,43426,,,,
277,301,,,,
277,302,,,,
277,303,,,,
277,304,,,,
277,305,,,,
277,306,,,,
277,307,,,,
277,308,,,,
277,309,,,,
277,310,,,,
277,311,,,,
277,312,,,,
277,313,,,,
277,314,,,,
277,42829,,,,
277,42830,,,,
277,42831,,,,
277,42832,,,,
277,42833,,,,
277,42834,,,,
277,42835,,,,
277,42836,,,,
277,42837,,,,
277,42838,,,,
277,42839,,,,
277,42840,,,,
277,42841,,,,
277,42842,,,,
277,42843,,,,
277,42844,,,,
277,42845,,,,
277,42846,,,,
277,43580,,,,
277,43581,,,,
277,43582,,,,
277,43583,,,,
277,43584,,,,
277,43585,,,,
277,43586,,,,
277,43587,,,,
277,43588,,,,
277,43589,,,,
277,43590,,,,
277,43591,,,,
277,43592,,,,
277,43593,,,,
277,43594,,,,
277,43595,,,,
277,39122,,,,
277,39123,,,,
277,39124,,,,
277,39125,,,,
277,40375,,,,
277,40376,,,,
277,40377,,,,
277,40459,,,,
277,40460,,,,
277,40461,,,,
277,40462,,,,
277,40463,,,,
277,40464,,,,
277,40465,,,,
277,40466,,,,
277,40467,,,,
277,40468,,,,
277,40469,,,,
277,40470,,,,
277,40471,,,,
277,40472,,,,
277,40473,,,,
277,40474,,,,
277,40475,,,,
277,40476,,,,
277,40477,,,,
277,40430,,,,
277,40431,,,,
277,40432,,,,
277,40373,,,,
277,40374,,,,
277,40436,,,,
277,40437,,,,
277,40438,,,,
277,40439,,,,
277,40440,,,,
277,40441,,,,
277,40415,,,,
277,40416,,,,
277,40417,,,,
277,40418,,,,
277,40419,,,,
277,40420,,,,
277,40421,,,,
277,40422,,,,
277,40423,,,,
277,40424,,,,
277,40425,,,,
277,40426,,,,
277,40427,,,,
277,40428,,,,
277,40429,,,,
277,40442,,,,
277,40443,,,,
277,40444,,,,
277,40445,,,,
277,40446,,,,
277,40447,,,,
277,40448,,,,
277,40449,,,,
277,40450,,,,
277,40451,,,,
277,40452,,,,
277,40453,,,,
277,40454,,,,
277,40455,,,,
277,40456,,,,
277,40457,,,,
277,40458,,,,
277,40392,,,,
277,40393,,,,
277,40394,,,,
277,40395,,,,
277,40396,,,,
277,40397,,,,
277,40398,,,,
277,40399,,,,
277,40400,,,,
277,40401,,,,
277,40402,,,,
277,40403,,,,
277,40404,,,,
277,40405,,,,
277,40406,,,,
277,40407,,,,
277,40408,,,,
277,40409,,,,
277,40410,,,,
277,40411,,,,
277,40412,,,,
277,40413,,,,
277,40414,,,,
277,40568,,,,
277,40569,,,,
277,40570,,,,
277,40571,,,,
277,40572,,,,
277,40573,,,,
277,40574,,,,
277,38475,,,,
277,38476,,,,
277,38477,,,,
277,38478,,,,
277,38479,,,,
277,38480,,,,
277,38481,,,,
277,38482,,,,
277,38483,,,,
277,38484,,,,
277,38485,,,,
277,38486,,,,
277,38760,,,,
277,38761,,,,
277,38762,,,,
277,38763,,,,
277,36441,,,,
277,36442,,,,
277,36443,,,,
277,36444,,,,
277,36445,,,,
277,36446,,,,
277,36447,,,,
277,36448,,,,
277,36449,,,,
277,36450,,,,
277,36451,,,,
277,36452,,,,
277,40541,,,,
277,40542,,,,
277,40543,,,,
277,40544,,,,
277,40545,,,,
277,40546,,,,
277,40547,,,,
277,40548,,,,
277,40549,,,,
277,40550,,,,
277,40551,,,,
277,40552,,,,
277,40553,,,,
277,40554,,,,
277,40555,,,,
277,40556,,,,
277,40557,,,,
277,40558,,,,
277,40559,,,,
277,40560,,,,
277,40561,,,,
277,40562,,,,
277,40563,,,,
277,40564,,,,
277,40565,,,,
277,40566,,,,
277,40567,,,,
277,38758,,,,
277,38759,,,,
277,39916,,,,
277,39917,,,,
277,39918,,,,
277,39919,,,,
277,39920,,,,
277,39921,,,,
277,39922,,,,
277,39923,,,,
277,39924,,,,
277,39925,,,,
277,39926,,,,
277,39927,,,,
277,39928,,,,
277,40518,,,,
277,40519,,,,
277,40520,,,,
277,40521,,,,
277,40522,,,,
277,40523,,,,
277,40524,,,,
277,40525,,,,
277,40526,,,,
277,40527,,,,
277,40528,,,,
277,40529,,,,
277,40530,,,,
277,40531,,,,
277,40532,,,,
277,40533,,,,
277,40534,,,,
277,40535,,,,
277,40536,,,,
277,40537,,,,
277,40538,,,,
277,40539,,,,
277,40540,,,,
277,43908,,,,
277,43909,,,,
277,39909,,,,
277,39910,,,,
277,39911,,,,
277,39912,,,,
277,39913,,,,
277,39914,,,,
277,39915,,,,
277,39875,,,,
277,39876,,,,
277,39897,,,,
277,39898,,,,
277,39899,,,,
277,39900,,,,
277,39901,,,,
277,39902,,,,
277,39903,,,,
277,39904,,,,
277,39905,,,,
277,39906,,,,
277,39907,,,,
277,39908,,,,
277,16677,,,,
277,16678,,,,
277,16679,,,,
277,16680,,,,
277,16681,,,,
277,16682,,,,
277,39877,,,,
277,39878,,,,
277,39879,,,,
277,39880,,,,
277,39881,,,,
277,39882,,,,
277,39883,,,,
277,39884,,,,
277,39885,,,,
277,39886,,,,
277,39887,,,,
277,39888,,,,
277,39889,,,,
277,39890,,,,
277,39891,,,,
277,39892,,,,
277,39893,,,,
277,39894,,,,
277,39895,,,,
277,39896,,,,
277,39871,,,,
277,39872,,,,
277,39873,,,,
277,39874,,,,
277,40490,,,,
277,40491,,,,
277,40492,,,,
277,40493,,,,
277,40494,,,,
277,40495,,,,
277,40496,,,,
277,40497,,,,
277,40498,,,,
277,40499,,,,
277,40500,,,,
277,40501,,,,
277,40502,,,,
277,40503,,,,
277,40504,,,,
277,40505,,,,
277,40506,,,,
277,40507,,,,
277,40508,,,,
277,40509,,,,
277,40510,,,,
277,40511,,,,
277,40512,,,,
277,40513,,,,
277,40514,,,,
277,40515,,,,
277,40516,,,,
277,40517,,,,
277,41746,,,,
277,41747,,,,
277,41748,,,,
277,41749,,,,
277,38764,,,,
277,38765,,,,
277,38756,,,,
277,38757,,,,
277,38959,,,,
277,38960,,,,
277,38961,,,,
277,38962,,,,
277,39638,,,,
277,39639,,,,
277,39640,,,,
277,39641,,,,
277,39642,,,,
277,38599,,,,
277,38600,,,,
277,38597,,,,
277,38598,,,,
277,39114,,,,
277,39115,,,,
277,39116,,,,
277,41509,,,,
277,41510,,,,
277,41511,,,,
277,41512,,,,
277,39563,,,,
277,39564,,,,
277,39565,,,,
277,39566,,,,
277,39567,,,,
277,39568,,,,
277,39569,,,,
277,39570,,,,
277,39571,,,,
277,39572,,,,
277,39573,,,,
277,16064,,,,
277,16065,,,,
277,14824,,,,
277,14825,,,,
277,44167,,,,
277,44168,,,,
277,44169,,,,
277,44170,,,,
277,44171,,,,
277,44172,,,,
277,44173,,,,
277,40326,,,,
277,40327,,,,
277,40328,,,,
277,40329,,,,
277,40378,,,,
277,40379,,,,
277,41113,,,,
277,41114,,,,
277,41115,,,,
277,41116,,,,
277,41117,,,,
277,41118,,,,
277,41119,,,,
277,39839,,,,
277,39840,,,,
277,39841,,,,
277,39842,,,,
277,39843,,,,
277,39844,,,,
277,39845,,,,
277,39846,,,,
277,40233,,,,
277,40234,,,,
277,39561,,,,
277,39562,,,,
277,40279,,,,
277,40280,,,,
277,39693,,,,
277,39694,,,,
277,39695,,,,
277,40171,,,,
277,40172,,,,
277,40173,,,,
277,40174,,,,
277,40175,,,,
277,40176,,,,
277,40177,,,,
277,40178,,,,
277,40179,,,,
277,40180,,,,
277,40181,,,,
277,40182,,,,
277,40183,,,,
277,40184,,,,
277,40185,,,,
277,40186,,,,
277,40187,,,,
277,40188,,,,
277,40189,,,,
277,40190,,,,
277,40191,,,,
277,40192,,,,
277,40193,,,,
277,40194,,,,
277,40195,,,,
277,40196,,,,
277,40197,,,,
277,40198,,,,
277,40199,,,,
277,40200,,,,
277,40201,,,,
277,40202,,,,
277,40203,,,,
277,40204,,,,
277,40205,,,,
277,40206,,,,
277,40207,,,,
277,40208,,,,
277,40209,,,,
277,40210,,,,
277,40211,,,,
277,40212,,,,
277,40213,,,,
277,40214,,,,
277,40215,,,,
277,40216,,,,
277,40217,,,,
277,39594,,,,
277,39595,,,,
277,39596,,,,
277,39597,,,,
277,39598,,,,
277,39599,,,,
277,39600,,,,
277,39601,,,,
277,39602,,,,
277,39603,,,,
277,39604,,,,
277,39605,,,,
277,39606,,,,
277,39607,,,,
277,39608,,,,
277,39609,,,,
277,39610,,,,
277,39611,,,,
277,39612,,,,
277,39613,,,,
277,39614,,,,
277,39615,,,,
277,39616,,,,
277,39617,,,,
277,39618,,,,
277,39619,,,,
277,39620,,,,
277,39621,,,,
277,39536,,,,
277,39537,,,,
277,39538,,,,
277,39539,,,,
277,39540,,,,
277,39541,,,,
277,39542,,,,
277,39543,,,,
277,39544,,,,
277,39545,,,,
277,39546,,,,
277,39547,,,,
277,39548,,,,
277,39549,,,,
277,39550,,,,
277,39551,,,,
277,39552,,,,
277,39553,,,,
277,39554,,,,
277,39555,,,,
277,39556,,,,
277,39557,,,,
277,39558,,,,
277,39559,,,,
277,39560,,,,
277,39643,,,,
277,39644,,,,
277,40276,,,,
277,40277,,,,
277,40278,,,,
277,39532,,,,
277,39533,,,,
277,39534,,,,
277,39535,,,,
277,40363,,,,
277,40364,,,,
277,40365,,,,
277,40366,,,,
277,40367,,,,
277,39685,,,,
277,39686,,,,
277,39687,,,,
277,39688,,,,
277,39689,,,,
277,39690,,,,
277,39680,,,,
277,39681,,,,
277,39682,,,,
277,39683,,,,
277,39684,,,,
277,40478,,,,
277,40479,,,,
277,40480,,,,
277,40481,,,,
277,40482,,,,
277,40483,,,,
277,40484,,,,
277,40485,,,,
277,40486,,,,
277,40487,,,,
277,40488,,,,
277,40489,,,,
277,40356,,,,
277,40357,,,,
277,40358,,,,
277,40359,,,,
277,40360,,,,
277,40361,,,,
277,40362,,,,
277,41098,,,,
277,41099,,,,
277,41088,,,,
277,41089,,,,
277,40389,,,,
277,40390,,,,
277,40391,,,,
277,40353,,,,
277,40354,,,,
277,40355,,,,
277,42104,,,,
277,42105,,,,
277,42106,,,,
277,42107,,,,
277,42108,,,,
277,42109,,,,
277,42110,,,,
277,42319,,,,
277,42320,,,,
277,42321,,,,
277,42322,,,,
277,42323,,,,
277,42324,,,,
277,42325,,,,
277,42326,,,,
277,42327,,,,
277,42328,,,,
277,42329,,,,
277,42330,,,,
277,42331,,,,
277,42332,,,,
277,42333,,,,
277,42334,,,,
277,42335,,,,
277,42336,,,,
277,42337,,,,
277,42338,,,,
277,42339,,,,
277,42340,,,,
277,42341,,,,
277,42342,,,,
277,42343,,,,
277,42344,,,,
277,42345,,,,
277,42346,,,,
277,42347,,,,
277,42348,,,,
277,42349,,,,
277,42350,,,,
277,42351,,,,
277,42352,,,,
277,42353,,,,
277,42354,,,,
277,42355,,,,
277,42708,,,,
277,42709,,,,
277,42710,,,,
277,42711,,,,
277,42712,,,,
277,42713,,,,
277,42714,,,,
277,42715,,,,
277,42719,,,,
277,42720,,,,
277,42721,,,,
277,42722,,,,
277,42723,,,,
277,42724,,,,
277,42725,,,,
277,42726,,,,
277,42727,,,,
277,42728,,,,
277,42729,,,,
277,42730,,,,
277,42731,,,,
277,42732,,,,
277,42733,,,,
277,42734,,,,
277,42735,,,,
277,42736,,,,
277,1505,,,,
277,1506,,,,
277,1507,,,,
277,42593,,,,
277,42594,,,,
277,42595,,,,
277,1499,,,,
277,1500,,,,
277,1501,,,,
277,1502,,,,
277,1503,,,,
277,1504,,,,
277,3462,,,,
277,3463,,,,
277,3464,,,,
277,3465,,,,
277,3466,,,,
277,3467,,,,
277,3468,,,,
277,3469,,,,
277,3470,,,,
277,3471,,,,
277,3472,,,,
277,42577,,,,
277,42578,,,,
277,42579,,,,
277,42580,,,,
277,42581,,,,
277,42582,,,,
277,42583,,,,
277,42584,,,,
277,42585,,,,
277,42586,,,,
277,42587,,,,
277,42588,,,,
277,42589,,,,
277,42590,,,,
277,42591,,,,
277,42592,,,,
277,3458,,,,
277,3459,,,,
277,3460,,,,
277,3461,,,,
277,42596,,,,
277,42597,,,,
277,42598,,,,
277,42599,,,,
277,38520,,,,
277,38521,,,,
277,38522,,,,
277,38305,,,,
277,38306,,,,
277,38307,,,,
277,38308,,,,
277,38309,,,,
277,38310,,,,
277,38311,,,,
277,38312,,,,
277,3251,,,,
277,3252,,,,
277,3253,,,,
277,3254,,,,
277,3255,,,,
277,3256,,,,
277,3257,,,,
277,3258,,,,
277,3259,,,,
277,3260,,,,
277,3261,,,,
277,3262,,,,
277,3263,,,,
277,3264,,,,
277,3265,,,,
277,3266,,,,
277,3267,,,,
277,3268,,,,
277,42798,,,,
277,42799,,,,
277,42800,,,,
277,42801,,,,
277,42802,,,,
277,42803,,,,
277,42804,,,,
277,42805,,,,
277,42806,,,,
277,42807,,,,
277,42808,,,,
277,42809,,,,
277,42810,,,,
277,42811,,,,
277,42812,,,,
277,42813,,,,
277,42814,,,,
277,42815,,,,
277,42816,,,,
277,42817,,,,
277,42818,,,,
277,42819,,,,
277,42820,,,,
277,42821,,,,
277,42822,,,,
277,42823,,,,
277,42824,,,,
277,42825,,,,
277,42826,,,,
277,42827,,,,
277,42828,,,,
277,297,,,,
277,298,,,,
277,42220,,,,
277,42221,,,,
277,39788,,,,
277,39789,,,,
277,39790,,,,
277,39791,,,,
277,39792,,,,
277,39793,,,,
277,39794,,,,
277,39795,,,,
277,39796,,,,
277,39797,,,,
277,39764,,,,
277,39765,,,,
277,39766,,,,
277,39767,,,,
277,39768,,,,
277,39769,,,,
277,39770,,,,
277,39771,,,,
277,39772,,,,
277,39773,,,,
277,39774,,,,
277,39775,,,,
277,39776,,,,
277,39777,,,,
277,39778,,,,
277,39779,,,,
277,39780,,,,
277,39781,,,,
277,39782,,,,
277,39783,,,,
277,39784,,,,
277,39748,,,,
277,39749,,,,
277,39750,,,,
277,39751,,,,
277,39752,,,,
277,39753,,,,
277,39754,,,,
277,39755,,,,
277,39756,,,,
277,39757,,,,
277,39758,,,,
277,39759,,,,
277,39760,,,,
277,39761,,,,
277,39762,,,,
277,39763,,,,
277,39811,,,,
277,39812,,,,
277,39813,,,,
277,39814,,,,
277,39815,,,,
277,39816,,,,
277,40167,,,,
277,40168,,,,
277,40169,,,,
277,40170,,,,
277,41203,,,,
277,41204,,,,
277,41205,,,,
277,41206,,,,
277,41230,,,,
277,41231,,,,
277,41232,,,,
277,41233,,,,
277,41234,,,,
277,41235,,,,
277,41236,,,,
277,39737,,,,
277,39738,,,,
277,39739,,,,
277,39740,,,,
277,39741,,,,
277,39742,,,,
277,39743,,,,
277,39746,,,,
277,39747,,,,
277,41178,,,,
277,41179,,,,
277,41180,,,,
277,41181,,,,
277,41182,,,,
277,39585,,,,
277,39586,,,,
277,39587,,,,
277,39588,,,,
277,39589,,,,
277,39590,,,,
277,39591,,,,
277,39592,,,,
277,39593,,,,
277,41271,,,,
277,41272,,,,
